shipment_date,planning_day,is_planning_window,corridor_id,item_id,item_name,unique_item_id,dispatch_location
2026-01-01,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100mg,RMD-2026-00001,Boston-BWH
2026-01-01,History,0,C1_I95_NJ_BOS,10040,EpiPen Auto Injector,EPI-2026-00002,Boston-BWH
2026-01-01,History,0,C1_I95_NJ_BOS,10070,Albuterol Inhaler,ALB-2026-00003,Boston-MGH
2026-01-01,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00004,Boston-Children
2026-01-01,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00005,Boston-Children
2026-01-01,History,0,C2_NJ_PHL,10050,Heparin Sodium,HEP-2026-10006,Philadelphia-UPenn
2026-01-01,History,0,C2_NJ_PHL,10060,Morphine Sulphate,MOR-2026-10007,Philadelphia-Jefferson
2026-01-01,History,0,C2_NJ_PHL,10040,Epinephrine Auto-Injector,EPI-2026-10008,Philadelphia-CHOP
2026-01-02,History,0,C1_I95_NJ_BOS,10071,Levalbuterol Inhaler,LEV-2026-00009,Boston-DanaFarber
2026-01-02,History,0,C1_I95_NJ_BOS,10040,EpiPen Auto Injector,EPI-2026-00010,Boston-Children
2026-01-02,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00011,Boston-MGH
2026-01-02,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00012,Boston-Children
2026-01-02,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100 mg,RMD-2026-00013,Boston-MGH
2026-01-02,History,0,C1_I95_NJ_BOS,10071,Levalbuterol Inhaler,LEV-2026-00014,Boston-Children
2026-01-02,History,0,C2_NJ_PHL,10050,Heparin Sodium,HEP-2026-10015,Philadelphia-Jefferson
2026-01-02,History,0,C2_NJ_PHL,10060,Morphine Sulfate,MOR-2026-10016,Philadelphia-Jefferson
2026-01-02,History,0,C2_NJ_PHL,10071,Levalbuterol Inhaler,LEV-2026-10017,Philadelphia-CHOP
2026-01-03,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00018,Boston-Children
2026-01-03,History,0,C1_I95_NJ_BOS,10070,Albuterol Inhaler,ALB-2026-00019,Boston-Children
2026-01-03,History,0,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10020,Philadelphia-UPenn
2026-01-04,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00021,Boston-BWH
2026-01-04,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100mg,RMD-2026-00022,Boston-BWH
2026-01-04,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10023,Philadelphia-UPenn
2026-01-05,History,0,C1_I95_NJ_BOS,10040,Epinephrine Auto-Injector,EPI-2026-00024,Boston-Children
2026-01-05,History,0,C1_I95_NJ_BOS,10050,Heparin Na,HEP-2026-00025,Boston-BWH
2026-01-05,History,0,C1_I95_NJ_BOS,10070,Albuterol Inhaler 90mcg,ALB-2026-00026,Boston-Children
2026-01-05,History,0,C1_I95_NJ_BOS,10050,Heparin Sodium,HEP-2026-00027,Boston-MGH
2026-01-05,History,0,C1_I95_NJ_BOS,10050,Heparin Sodium,HEP-2026-00028,Boston-BWH
2026-01-05,History,0,C2_NJ_PHL,10040,Epinephrine Auto-Injector,EPI-2026-10029,Philadelphia-CHOP
2026-01-05,History,0,C2_NJ_PHL,10050,Heparin Na,HEP-2026-10030,Philadelphia-Jefferson
2026-01-05,History,0,C2_NJ_PHL,10050,Heparin Na,HEP-2026-10031,Philadelphia-Jefferson
2026-01-05,History,0,C2_NJ_PHL,10040,EpiPen Auto Injector,EPI-2026-10032,Philadelphia-CHOP
2026-01-06,History,0,C1_I95_NJ_BOS,10071,Levalbuterol Inhaler,LEV-2026-00033,Boston-Children
2026-01-06,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab (Keytruda),PBR-2026-00034,Boston-DanaFarber
2026-01-06,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00035,Boston-BWH
2026-01-06,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00036,Boston-Children
2026-01-06,History,0,C1_I95_NJ_BOS,99999,Experimental Oncology Drug,EXP-2026-00037,Boston-DanaFarber
2026-01-06,History,0,C2_NJ_PHL,10035,Pembrolizumab,PBR-2026-10038,Philadelphia-UPenn
2026-01-06,History,0,C2_NJ_PHL,10070,Albuterol Inhaler,ALB-2026-10039,Philadelphia-Jefferson
2026-01-06,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10040,Philadelphia-CHOP
2026-01-06,History,0,C2_NJ_PHL,10060,Morphine Sulfate,MOR-2026-10041,Philadelphia-Jefferson
2026-01-07,History,0,C1_I95_NJ_BOS,10060,Morphine Sulfate,MOR-2026-00042,Boston-MGH
2026-01-07,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00043,Boston-MGH
2026-01-07,History,0,C1_I95_NJ_BOS,10060,Morphine Sulphate,MOR-2026-00044,Boston-BWH
2026-01-07,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00045,Boston-BWH
2026-01-07,History,0,C1_I95_NJ_BOS,10060,Morphine Sulphate,MOR-2026-00046,Boston-BWH
2026-01-07,History,0,C2_NJ_PHL,10050,Heparin Sodium,HEP-2026-10047,Philadelphia-Jefferson
2026-01-07,History,0,C2_NJ_PHL,10040,Epinephrine Auto-Injector,EPI-2026-10048,Philadelphia-CHOP
2026-01-07,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10049,Philadelphia-CHOP
2026-01-07,History,0,C2_NJ_PHL,10021,Remdesivir 200mg,RMD-2026-10050,Philadelphia-UPenn
2026-01-08,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100 mg,RMD-2026-00051,Boston-DanaFarber
2026-01-08,History,0,C1_I95_NJ_BOS,10050,Heparin Sodium,HEP-2026-00052,Boston-MGH
2026-01-08,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00053,Boston-DanaFarber
2026-01-08,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00054,Boston-MGH
2026-01-08,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10055,Philadelphia-Jefferson
2026-01-08,History,0,C2_NJ_PHL,10021,Remdesivir 100mg,RMD-2026-10056,Philadelphia-UPenn
2026-01-08,History,0,C2_NJ_PHL,10035,Pembrolizumab (Keytruda),PBR-2026-10057,Philadelphia-UPenn
2026-01-08,History,0,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10058,Philadelphia-CHOP
2026-01-09,History,0,C1_I95_NJ_BOS,10071,Levalbuterol Inhaler,LEV-2026-00059,Boston-BWH
2026-01-09,History,0,C1_I95_NJ_BOS,10060,Morphine Sulfate,MOR-2026-00060,Boston-MGH
2026-01-09,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100mg,RMD-2026-00061,Boston-MGH
2026-01-09,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00062,Boston-DanaFarber
2026-01-09,History,0,C1_I95_NJ_BOS,10021,Remdesivir 200mg,RMD-2026-00063,Boston-DanaFarber
2026-01-09,History,0,C1_I95_NJ_BOS,10070,Albuterol Inhaler,ALB-2026-00064,Boston-Children
2026-01-09,History,0,C2_NJ_PHL,10021,Remdesivir 100mg,RMD-2026-10065,Philadelphia-Jefferson
2026-01-09,History,0,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10066,Philadelphia-CHOP
2026-01-09,History,0,C2_NJ_PHL,10060,Morphine Sulfate,MOR-2026-10067,Philadelphia-Jefferson
2026-01-09,History,0,C2_NJ_PHL,10050,Heparin Na,HEP-2026-10068,Philadelphia-UPenn
2026-01-10,History,0,C1_I95_NJ_BOS,10050,Heparin Na,HEP-2026-00069,Boston-MGH
2026-01-10,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00070,Boston-BWH
2026-01-10,History,0,C2_NJ_PHL,10071,Levalbuterol Inhaler,LEV-2026-10071,Philadelphia-CHOP
2026-01-10,History,0,C2_NJ_PHL,10035,Pembrolizumab (Keytruda),PBR-2026-10072,Philadelphia-UPenn
2026-01-11,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100 mg,RMD-2026-00073,Boston-DanaFarber
2026-01-11,History,0,C1_I95_NJ_BOS,99999,Experimental Oncology Drug,EXP-2026-00074,Boston-DanaFarber
2026-01-11,History,0,C2_NJ_PHL,10023,Insulin Aspart,INS-2026-10075,Philadelphia-CHOP
2026-01-12,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00076,Boston-Children
2026-01-12,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab (Keytruda),PBR-2026-00077,Boston-DanaFarber
2026-01-12,History,0,C1_I95_NJ_BOS,10050,Heparin Sodium,HEP-2026-00078,Boston-MGH
2026-01-12,History,0,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00079,Boston-BWH
2026-01-12,History,0,C1_I95_NJ_BOS,10040,Epinephrine Auto-Injector,EPI-2026-00080,Boston-MGH
2026-01-12,History,0,C2_NJ_PHL,10070,Albuterol Inhaler 90mcg,ALB-2026-10081,Philadelphia-CHOP
2026-01-12,History,0,C2_NJ_PHL,10070,Albuterol Inhaler 90mcg,ALB-2026-10082,Philadelphia-CHOP
2026-01-12,History,0,C2_NJ_PHL,10070,Albuterol Inhaler 90mcg,ALB-2026-10083,Philadelphia-CHOP
2026-01-12,History,0,C2_NJ_PHL,10050,Heparin Sodium,HEP-2026-10084,Philadelphia-Jefferson
2026-01-13,History,0,C1_I95_NJ_BOS,10022,Insulin Lispro,INS-2026-00085,Boston-MGH
2026-01-13,History,0,C1_I95_NJ_BOS,10050,Heparin Sodium,HEP-2026-00086,Boston-BWH
2026-01-13,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00087,Boston-DanaFarber
2026-01-13,History,0,C1_I95_NJ_BOS,10021,Remdesivir 100 mg,RMD-2026-00088,Boston-BWH
2026-01-13,History,0,C1_I95_NJ_BOS,10021,Remdesivir 200mg,RMD-2026-00089,Boston-MGH
2026-01-13,History,0,C1_I95_NJ_BOS,10035,Pembrolizumab,PBR-2026-00090,Boston-DanaFarber
2026-01-13,History,0,C2_NJ_PHL,10070,Albuterol Inhaler,ALB-2026-10091,Philadelphia-CHOP
2026-01-13,History,0,C2_NJ_PHL,10050,Heparin Na,HEP-2026-10092,Philadelphia-Jefferson
2026-01-13,History,0,C2_NJ_PHL,10021,Remdesivir 100mg,RMD-2026-10093,Philadelphia-UPenn
2026-01-13,History,0,C2_NJ_PHL,10060,Morphine Sulphate,MOR-2026-10094,Philadelphia-Jefferson
2026-01-13,History,0,C2_NJ_PHL,10071,Levalbuterol Inhaler,LEV-2026-10095,Philadelphia-CHOP
